,sentiDiff
8941,0.000500000000000056
6024,0.000500000000000056
5206,0.000500000000000056
2289,0.000500000000000056
609,0.000500000000000056
11979,0.000500000000000056
8628,0.000500000000000056
6140,0.000500000000000056
11971,0.000500000000000056
6243,0.000500000000000056
13271,0.000500000000000056
4954,0.000500000000000056
6246,0.000500000000000056
5391,0.000500000000000056
5074,0.000500000000000056
6120,0.000500000000000056
8622,0.000500000000000056
6248,0.000500000000000056
6249,0.000500000000000056
8614,0.000500000000000056
955,0.000500000000000056
7691,0.000500000000000056
5095,0.000500000000000056
6254,0.000500000000000056
10156,0.000500000000000056
3583,0.000500000000000056
7787,0.000500000000000056
11987,0.000500000000000056
5032,0.000500000000000056
10455,0.000500000000000056
5862,0.000500000000000056
4986,0.000500000000000056
6173,0.000500000000000056
7986,0.000500000000000056
3311,0.000500000000000056
4981,0.000500000000000056
9810,0.000500000000000056
4978,0.000500000000000056
7552,0.000500000000000056
7551,0.000500000000000056
7993,0.000500000000000056
9849,0.000500000000000056
9802,0.000500000000000056
595,0.000500000000000056
3720,0.000500000000000056
9463,0.000500000000000056
8323,0.000500000000000056
12771,0.000500000000000056
8612,0.000500000000000056
7704,0.000500000000000056
11936,0.000500000000000056
6293,0.000500000000000056
8593,0.000500000000000056
5148,0.000500000000000056
8248,0.000500000000000056
7474,0.000500000000000056
8591,0.000500000000000056
8588,0.000500000000000056
5176,0.000500000000000056
8023,0.000500000000000056
5182,0.000500000000000056
5187,0.000500000000000056
8434,0.000500000000000056
1345,0.000500000000000056
6313,0.000500000000000056
590,0.000500000000000056
6036,0.000500000000000056
6325,0.000500000000000056
12731,0.000500000000000056
6339,0.000500000000000056
8594,0.000500000000000056
3641,0.000500000000000056
8427,0.000500000000000056
9917,0.000500000000000056
4937,0.000500000000000056
5099,0.000500000000000056
11924,0.000500000000000056
5104,0.000500000000000056
6266,0.000500000000000056
675,0.000500000000000056
3173,0.000500000000000056
6268,0.000500000000000056
5123,0.000500000000000056
6288,0.000500000000000056
6276,0.000500000000000056
10854,0.000500000000000056
3854,0.000500000000000056
2675,0.000500000000000056
10857,0.000500000000000056
6080,0.000500000000000056
8599,0.000500000000000056
718,0.000500000000000056
7539,0.000500000000000056
8131,0.000500000000000056
12595,0.000500000000000056
4490,0.000500000000000056
6845,0.000500000000000056
5519,0.000500000000000056
5644,0.000500000000000056
7087,0.000500000000000056
5626,0.000500000000000056
6751,0.000500000000000056
1959,0.000500000000000056
3774,0.000500000000000056
5632,0.000500000000000056
6775,0.000500000000000056
11572,0.000500000000000056
6585,0.000500000000000056
5622,0.000500000000000056
5647,0.000500000000000056
8999,0.000500000000000056
9015,0.000500000000000056
6772,0.000500000000000056
6732,0.000500000000000056
9345,0.000500000000000056
6576,0.000500000000000056
4516,0.000500000000000056
234,0.000500000000000056
1944,0.000500000000000056
5662,0.000500000000000056
5520,0.000500000000000056
6744,0.000500000000000056
6748,0.000500000000000056
4214,0.000500000000000056
6788,0.000500000000000056
4450,0.000500000000000056
1774,0.000500000000000056
6713,0.000500000000000056
4211,0.000500000000000056
8164,0.000500000000000056
10321,0.000500000000000056
9212,0.000500000000000056
9021,0.000500000000000056
11579,0.000500000000000056
4540,0.000500000000000056
8184,0.000500000000000056
191,0.000500000000000056
3957,0.000500000000000056
4191,0.000500000000000056
11616,0.000500000000000056
6840,0.000500000000000056
8996,0.000500000000000056
7166,0.000500000000000056
4352,0.000500000000000056
9150,0.000500000000000056
6895,0.000500000000000056
8989,0.000500000000000056
33,0.000500000000000056
7174,0.000500000000000056
196,0.000500000000000056
5533,0.000500000000000056
9287,0.000500000000000056
8993,0.000500000000000056
5580,0.000500000000000056
9012,0.000500000000000056
5613,0.000500000000000056
8205,0.000500000000000056
5602,0.000500000000000056
6944,0.000500000000000056
5649,0.000500000000000056
6955,0.000500000000000056
8151,0.000500000000000056
17,0.000500000000000056
6754,0.000500000000000056
257,0.000500000000000056
8126,0.000500000000000056
4163,0.000500000000000056
6894,0.000500000000000056
4164,0.000500000000000056
6767,0.000500000000000056
6770,0.000500000000000056
11442,0.000500000000000056
5539,0.000500000000000056
248,0.000500000000000056
4297,0.000500000000000056
3500,0.000500000000000056
6878,0.000500000000000056
4522,0.000500000000000056
6865,0.000500000000000056
1189,0.000500000000000056
9034,0.000500000000000056
6706,0.000500000000000056
4296,0.000500000000000056
9017,0.000500000000000056
5629,0.000500000000000056
5654,0.0004999999999999449
9364,0.0004999999999999449
4251,0.0004999999999999449
3867,0.0004999999999999449
7420,0.0004999999999999449
8261,0.0004999999999999449
3219,0.0004999999999999449
11590,0.0004999999999999449
3950,0.0004999999999999449
132,0.0004999999999999449
9797,0.0004999999999999449
8690,0.0004999999999999449
2125,0.0004999999999999449
1290,0.0004999999999999449
4775,0.0004999999999999449
3383,0.0004999999999999449
2328,0.0004999999999999449
9328,0.0004999999999999449
10745,0.0004999999999999449
7487,0.0004999999999999449
6286,0.0004999999999999449
13328,0.0004999999999999449
7687,0.0004999999999999449
6112,0.0004999999999999449
6988,0.0004999999999999449
8638,0.0004999999999999449
3939,0.0004999999999999449
11870,0.0004999999999999449
4310,0.0004999999999999449
6093,0.0004999999999999449
9352,0.0004999999999999449
3934,0.0004999999999999449
10410,0.0004999999999999449
4282,0.0004999999999999449
12123,0.0004999999999999449
11578,0.0004999999999999449
7717,0.0004999999999999449
9319,0.0004999999999999449
4316,0.0004999999999999449
9359,0.0004999999999999449
9043,0.0004999999999999449
2286,0.0004999999999999449
5674,0.0004999999999999449
6973,0.0004999999999999449
12167,0.0004999999999999449
5743,0.0004999999999999449
5960,0.0004999999999999449
7356,0.0004999999999999449
307,0.0004999999999999449
3733,0.0004999999999999449
3738,0.0004999999999999449
7928,0.0004999999999999449
9570,0.0004999999999999449
9760,0.0004999999999999449
10017,0.0004999999999999449
8494,0.0004999999999999449
9418,0.0004999999999999449
82,0.0004999999999999449
1135,0.0004999999999999449
4777,0.0004999999999999449
1202,0.0004999999999999449
13537,0.0004999999999999449
4353,0.0004999999999999449
356,0.0004999999999999449
1132,0.0004999999999999449
3237,0.0004999999999999449
4373,0.0004999999999999449
1891,0.0004999999999999449
9086,0.0004999999999999449
8969,0.0004999999999999449
13578,0.0004999999999999449
7877,0.0004999999999999449
4097,0.0004999999999999449
8965,0.0004999999999999449
7234,0.0004999999999999449
10450,0.0004999999999999449
4659,0.0004999999999999449
10022,0.0004999999999999449
4379,0.0004999999999999449
8460,0.0004999999999999449
4334,0.0004999999999999449
11624,0.0004999999999999449
3223,0.0004999999999999449
3673,0.0004999999999999449
1568,0.0004999999999999449
4233,0.0004999999999999449
3600,0.0004999999999999449
3594,0.0004999999999999449
10657,0.0004999999999999449
4227,0.0004999999999999449
3689,0.0004999999999999449
8433,0.0004999999999999449
5363,0.0004999999999999449
8437,0.0004999999999999449
9384,0.0004999999999999449
384,0.0004999999999999449
1851,0.0004999999999999449
3952,0.0004999999999999449
12027,0.0004999999999999449
2233,0.0004999999999999449
4763,0.0004999999999999449
3677,0.0004999999999999449
3422,0.0004999999999999449
9397,0.0004999999999999449
4758,0.0004999999999999449
1293,0.0004999999999999449
5030,0.00040000000000006697
6144,0.00040000000000006697
591,0.00040000000000006697
6149,0.00040000000000006697
8290,0.00040000000000006697
6181,0.00040000000000006697
5011,0.00040000000000006697
8296,0.00040000000000006697
5424,0.00040000000000006697
1553,0.00040000000000006697
7557,0.00040000000000006697
8630,0.00040000000000006697
7983,0.00040000000000006697
8149,0.00040000000000006697
6738,0.00040000000000006697
6736,0.00040000000000006697
5003,0.00040000000000006697
7004,0.00040000000000006697
6749,0.00040000000000006697
8108,0.00040000000000006697
6169,0.00040000000000006697
7563,0.00040000000000006697
5552,0.00040000000000006697
5416,0.00040000000000006697
5557,0.00040000000000006697
8110,0.00040000000000006697
7984,0.00040000000000006697
5664,0.00040000000000006697
5007,0.00040000000000006697
7745,0.00040000000000006697
6139,0.00040000000000006697
7783,0.00040000000000006697
9208,0.00040000000000006697
4194,0.00040000000000006697
4139,0.00040000000000006697
6022,0.00040000000000006697
5234,0.00040000000000006697
5627,0.00040000000000006697
9221,0.00040000000000006697
6030,0.00040000000000006697
4212,0.00040000000000006697
4188,0.00040000000000006697
5215,0.00040000000000006697
7945,0.00040000000000006697
5211,0.00040000000000006697
1489,0.00040000000000006697
5204,0.00040000000000006697
6046,0.00040000000000006697
5358,0.00040000000000006697
8585,0.00040000000000006697
5255,0.00040000000000006697
5276,0.00040000000000006697
6137,0.00040000000000006697
3226,0.00040000000000006697
1381,0.00040000000000006697
18,0.00040000000000006697
5614,0.00040000000000006697
7816,0.00040000000000006697
6872,0.00040000000000006697
5616,0.00040000000000006697
5319,0.00040000000000006697
7882,0.00040000000000006697
1867,0.00040000000000006697
5598,0.00040000000000006697
6863,0.00040000000000006697
1433,0.00040000000000006697
5965,0.00040000000000006697
1440,0.00040000000000006697
55,0.00040000000000006697
7796,0.00040000000000006697
9183,0.00040000000000006697
9188,0.00040000000000006697
8589,0.00040000000000006697
10654,0.00040000000000006697
3277,0.00040000000000006697
6768,0.00040000000000006697
6784,0.00040000000000006697
9911,0.00040000000000006697
7714,0.00040000000000006697
5645,0.00040000000000006697
8611,0.00040000000000006697
9262,0.00040000000000006697
8613,0.00040000000000006697
5094,0.00040000000000006697
5088,0.00040000000000006697
5633,0.00040000000000006697
7686,0.00040000000000006697
8617,0.00040000000000006697
6122,0.00040000000000006697
6761,0.00040000000000006697
9041,0.00040000000000006697
6129,0.00040000000000006697
9270,0.00040000000000006697
6755,0.00040000000000006697
12594,0.00040000000000006697
12589,0.00040000000000006697
9916,0.00040000000000006697
5121,0.00040000000000006697
8592,0.00040000000000006697
6810,0.00040000000000006697
5576,0.00040000000000006697
7763,0.00040000000000006697
6920,0.00040000000000006697
8595,0.00040000000000006697
7758,0.00040000000000006697
8115,0.00040000000000006697
7752,0.00040000000000006697
714,0.00040000000000006697
1331,0.00040000000000006697
9242,0.00040000000000006697
6928,0.00040000000000006697
5639,0.00040000000000006697
9048,0.00040000000000006697
7736,0.00040000000000006697
8608,0.00040000000000006697
7063,0.00040000000000006697
7184,0.00040000000000006697
4774,0.00040000000000006697
9000,0.00040000000000006697
8801,0.00040000000000006697
5500,0.00040000000000006697
4561,0.00040000000000006697
7137,0.00040000000000006697
9013,0.00040000000000006697
6271,0.00040000000000006697
13313,0.00040000000000006697
1686,0.00040000000000006697
4928,0.00040000000000006697
7165,0.00040000000000006697
4515,0.00040000000000006697
2279,0.00040000000000006697
192,0.00040000000000006697
1608,0.00040000000000006697
2276,0.00040000000000006697
6267,0.00040000000000006697
7135,0.00040000000000006697
7506,0.00040000000000006697
6358,0.00040000000000006697
9523,0.00040000000000006697
6265,0.00040000000000006697
7515,0.00040000000000006697
5493,0.00040000000000006697
6263,0.00040000000000006697
8258,0.00040000000000006697
7484,0.00040000000000006697
5518,0.00040000000000006697
5447,0.00040000000000006697
6631,0.00040000000000006697
6311,0.00040000000000006697
4538,0.00040000000000006697
7143,0.00040000000000006697
9006,0.00040000000000006697
6320,0.00040000000000006697
10212,0.00040000000000006697
4702,0.00040000000000006697
4501,0.00040000000000006697
6611,0.00040000000000006697
2141,0.00040000000000006697
10989,0.00040000000000006697
3169,0.00040000000000006697
4874,0.00040000000000006697
4481,0.00040000000000006697
3399,0.00040000000000006697
8799,0.00040000000000006697
6638,0.00040000000000006697
13385,0.00040000000000006697
5497,0.00040000000000006697
8181,0.00040000000000006697
7158,0.00040000000000006697
5794,0.00040000000000006697
1752,0.00040000000000006697
9408,0.00040000000000006697
4461,0.00040000000000006697
5503,0.00040000000000006697
4812,0.00040000000000006697
9438,0.00040000000000006697
6535,0.00040000000000006697
4747,0.00040000000000006697
6526,0.00040000000000006697
6244,0.00040000000000006697
3073,0.00040000000000006697
5515,0.00040000000000006697
7535,0.00040000000000006697
8204,0.00040000000000006697
8823,0.00040000000000006697
1802,0.00040000000000006697
13262,0.00040000000000006697
6240,0.00040000000000006697
3688,0.00040000000000006697
11976,0.00040000000000006697
1732,0.00040000000000006697
11977,0.00040000000000006697
8280,0.00040000000000006697
1700,0.00040000000000006697
7071,0.00040000000000006697
2239,0.00040000000000006697
3340,0.00040000000000006697
3069,0.00040000000000006697
8981,0.00040000000000006697
8818,0.00040000000000006697
13253,0.00040000000000006697
8983,0.00040000000000006697
5843,0.00040000000000006697
8224,0.00040000000000006697
8158,0.00040000000000006697
4741,0.00040000000000006697
8994,0.00040000000000006697
2339,0.00040000000000006697
3949,0.00040000000000006697
7522,0.00040000000000006697
1612,0.00040000000000006697
6250,0.00040000000000006697
4441,0.00040000000000006697
5670,0.00040000000000006697
4740,0.00040000000000006697
9030,0.00040000000000006697
4886,0.00040000000000006697
9446,0.00040000000000006697
1715,0.00040000000000006697
8197,0.00040000000000006697
8807,0.00040000000000006697
4949,0.00040000000000006697
5836,0.00040000000000006697
6247,0.00040000000000006697
2449,0.00039999999999995595
7140,0.00039999999999995595
4735,0.00039999999999995595
4230,0.00039999999999995595
5172,0.00039999999999995595
9388,0.00039999999999995595
11609,0.00039999999999995595
12181,0.00039999999999995595
3517,0.00039999999999995595
6433,0.00039999999999995595
4737,0.00039999999999995595
386,0.00039999999999995595
7398,0.00039999999999995595
7134,0.00039999999999995595
4718,0.00039999999999995595
8568,0.00039999999999995595
4723,0.00039999999999995595
12539,0.00039999999999995595
1633,0.00039999999999995595
7538,0.00039999999999995595
370,0.00039999999999995595
9442,0.00039999999999995595
3759,0.00039999999999995595
8076,0.00039999999999995595
10023,0.00039999999999995595
5301,0.00039999999999995595
9439,0.00039999999999995595
3495,0.00039999999999995595
5780,0.00039999999999995595
9155,0.00039999999999995595
3910,0.00039999999999995595
8057,0.00039999999999995595
3901,0.00039999999999995595
5297,0.00039999999999995595
9495,0.00039999999999995595
5774,0.00039999999999995595
9147,0.00039999999999995595
8073,0.00039999999999995595
5601,0.00039999999999995595
1908,0.00039999999999995595
2496,0.00039999999999995595
1905,0.00039999999999995595
8976,0.00039999999999995595
13585,0.00039999999999995595
8050,0.00039999999999995595
8078,0.00039999999999995595
8518,0.00039999999999995595
4546,0.00039999999999995595
6454,0.00039999999999995595
8438,0.00039999999999995595
7376,0.00039999999999995595
360,0.00039999999999995595
8859,0.00039999999999995595
8866,0.00039999999999995595
8041,0.00039999999999995595
8512,0.00039999999999995595
4698,0.00039999999999995595
8510,0.00039999999999995595
8084,0.00039999999999995595
5296,0.00039999999999995595
5597,0.00039999999999995595
6593,0.00039999999999995595
2232,0.00039999999999995595
5291,0.00039999999999995595
309,0.00039999999999995595
5294,0.00039999999999995595
8926,0.00039999999999995595
6572,0.00039999999999995595
8079,0.00039999999999995595
1442,0.00039999999999995595
4559,0.00039999999999995595
5388,0.00039999999999995595
2237,0.00039999999999995595
5870,0.00039999999999995595
8764,0.00039999999999995595
8767,0.00039999999999995595
3610,0.00039999999999995595
2417,0.00039999999999995595
7519,0.00039999999999995595
5043,0.00039999999999995595
4313,0.00039999999999995595
8769,0.00039999999999995595
8770,0.00039999999999995595
5049,0.00039999999999995595
2783,0.00039999999999995595
3853,0.00039999999999995595
8343,0.00039999999999995595
9321,0.00039999999999995595
7640,0.00039999999999995595
8097,0.00039999999999995595
7101,0.00039999999999995595
7680,0.00039999999999995595
7104,0.00039999999999995595
9334,0.00039999999999995595
7106,0.00039999999999995595
7127,0.00039999999999995595
1754,0.00039999999999995595
8113,0.00039999999999995595
3777,0.00039999999999995595
7989,0.00039999999999995595
3597,0.00039999999999995595
8099,0.00039999999999995595
8107,0.00039999999999995595
3764,0.00039999999999995595
11982,0.00039999999999995595
8293,0.00039999999999995595
3812,0.00039999999999995595
4974,0.00039999999999995595
4357,0.00039999999999995595
4380,0.00039999999999995595
9807,0.00039999999999995595
5839,0.00039999999999995595
3735,0.00039999999999995595
3848,0.00039999999999995595
4333,0.00039999999999995595
5420,0.00039999999999995595
7534,0.00039999999999995595
5837,0.00039999999999995595
12023,0.00039999999999995595
5863,0.00039999999999995595
9296,0.00039999999999995595
9815,0.00039999999999995595
10457,0.00039999999999995595
5417,0.00039999999999995595
9301,0.00039999999999995595
8775,0.00039999999999995595
7067,0.00039999999999995595
12116,0.00039999999999995595
8798,0.00039999999999995595
4885,0.00039999999999995595
8788,0.00039999999999995595
5881,0.00039999999999995595
12121,0.00039999999999995595
6797,0.00039999999999995595
8790,0.00039999999999995595
8426,0.00039999999999995595
5070,0.00039999999999995595
9355,0.00039999999999995595
12132,0.00039999999999995595
11569,0.00039999999999995595
8804,0.00039999999999995595
7414,0.00039999999999995595
9042,0.00039999999999995595
8417,0.00039999999999995595
7064,0.00039999999999995595
12728,0.00039999999999995595
7125,0.00039999999999995595
7749,0.00039999999999995595
12144,0.00039999999999995595
1241,0.00039999999999995595
6924,0.00039999999999995595
5474,0.00039999999999995595
9263,0.00039999999999995595
9266,0.00039999999999995595
7407,0.00039999999999995595
7107,0.00039999999999995595
7112,0.00039999999999995595
9698,0.00039999999999995595
3775,0.00039999999999995595
8243,0.00039999999999995595
8019,0.00039999999999995595
6921,0.00039999999999995595
4295,0.00039999999999995595
5879,0.00039999999999995595
5144,0.00039999999999995595
11443,0.00039999999999995595
9131,0.00039999999999995595
5468,0.00039999999999995595
4250,0.00039999999999995595
7699,0.00039999999999995595
7469,0.00039999999999995595
2251,0.00039999999999995595
5509,0.000300000000000078
5575,0.000300000000000078
5485,0.000300000000000078
7875,0.000300000000000078
5498,0.000300000000000078
8092,0.000300000000000078
7992,0.000300000000000078
12639,0.000300000000000078
5516,0.000300000000000078
5487,0.000300000000000078
5583,0.000300000000000078
5600,0.000300000000000078
5835,0.000300000000000078
5504,0.000300000000000078
12733,0.000300000000000078
5415,0.000300000000000078
12596,0.000300000000000078
5828,0.000300000000000078
5409,0.000300000000000078
5536,0.000300000000000078
5624,0.000300000000000078
8332,0.000300000000000078
5522,0.000300000000000078
11986,0.000300000000000078
4925,0.000300000000000078
6257,0.000300000000000078
9281,0.000300000000000078
3382,0.000300000000000078
6264,0.000300000000000078
7062,0.000300000000000078
4931,0.000300000000000078
8783,0.000300000000000078
7055,0.000300000000000078
3956,0.000300000000000078
3955,0.000300000000000078
3406,0.000300000000000078
6709,0.000300000000000078
4438,0.000300000000000078
7081,0.000300000000000078
5606,0.000300000000000078
6251,0.000300000000000078
9812,0.000300000000000078
6234,0.000300000000000078
7554,0.000300000000000078
7544,0.000300000000000078
6232,0.000300000000000078
9261,0.000300000000000078
6938,0.000300000000000078
11997,0.000300000000000078
2007,0.000300000000000078
7043,0.000300000000000078
2010,0.000300000000000078
7537,0.000300000000000078
6746,0.000300000000000078
3526,0.000300000000000078
6245,0.000300000000000078
4950,0.000300000000000078
4444,0.000300000000000078
4895,0.000300000000000078
1769,0.000300000000000078
2148,0.000300000000000078
4694,0.000300000000000078
4557,0.000300000000000078
9430,0.000300000000000078
8934,0.000300000000000078
9522,0.000300000000000078
9437,0.000300000000000078
9517,0.000300000000000078
4890,0.000300000000000078
8955,0.000300000000000078
270,0.000300000000000078
3660,0.000300000000000078
4614,0.000300000000000078
9457,0.000300000000000078
256,0.000300000000000078
6475,0.000300000000000078
2124,0.000300000000000078
4715,0.000300000000000078
8825,0.000300000000000078
4502,0.000300000000000078
7120,0.000300000000000078
4780,0.000300000000000078
4781,0.000300000000000078
4787,0.000300000000000078
4484,0.000300000000000078
4478,0.000300000000000078
7825,0.000300000000000078
1750,0.000300000000000078
4462,0.000300000000000078
1755,0.000300000000000078
461,0.000300000000000078
4888,0.000300000000000078
7556,0.000300000000000078
8991,0.000300000000000078
6195,0.000300000000000078
3756,0.000300000000000078
1850,0.000300000000000078
8609,0.000300000000000078
1443,0.000300000000000078
1873,0.000300000000000078
9918,0.000300000000000078
8602,0.000300000000000078
4210,0.000300000000000078
8596,0.000300000000000078
9152,0.000300000000000078
9215,0.000300000000000078
4187,0.000300000000000078
1507,0.000300000000000078
9254,0.000300000000000078
610,0.000300000000000078
8590,0.000300000000000078
9206,0.000300000000000078
9960,0.000300000000000078
8579,0.000300000000000078
6898,0.000300000000000078
8577,0.000300000000000078
5277,0.000300000000000078
1457,0.000300000000000078
7781,0.000300000000000078
5258,0.000300000000000078
5232,0.000300000000000078
8514,0.000300000000000078
7790,0.000300000000000078
7693,0.000300000000000078
11395,0.000300000000000078
5325,0.000300000000000078
1893,0.000300000000000078
6191,0.000300000000000078
5975,0.000300000000000078
12031,0.000300000000000078
5028,0.000300000000000078
1400,0.000300000000000078
6175,0.000300000000000078
6167,0.000300000000000078
7813,0.000300000000000078
9239,0.000300000000000078
8637,0.000300000000000078
5252,0.000300000000000078
5996,0.000300000000000078
6912,0.000300000000000078
8626,0.000300000000000078
6919,0.000300000000000078
10738,0.000300000000000078
5309,0.000300000000000078
1438,0.000300000000000078
4147,0.00029999999999996696
1145,0.00029999999999996696
8183,0.00029999999999996696
4158,0.00029999999999996696
4510,0.00029999999999996696
9404,0.00029999999999996696
4576,0.00029999999999996696
4573,0.00029999999999996696
9412,0.00029999999999996696
9406,0.00029999999999996696
4160,0.00029999999999996696
9429,0.00029999999999996696
9144,0.00029999999999996696
255,0.00029999999999996696
9145,0.00029999999999996696
9450,0.00029999999999996696
9318,0.00029999999999996696
4167,0.00029999999999996696
4239,0.00029999999999996696
4280,0.00029999999999996696
4281,0.00029999999999996696
9253,0.00029999999999996696
4268,0.00029999999999996696
4305,0.00029999999999996696
4263,0.00029999999999996696
4322,0.00029999999999996696
9460,0.00029999999999996696
4325,0.00029999999999996696
9054,0.00029999999999996696
9274,0.00029999999999996696
8145,0.00029999999999996696
4248,0.00029999999999996696
4241,0.00029999999999996696
4331,0.00029999999999996696
4144,0.00029999999999996696
4358,0.00029999999999996696
4364,0.00029999999999996696
4222,0.00029999999999996696
9284,0.00029999999999996696
4382,0.00029999999999996696
9058,0.00029999999999996696
3953,0.00029999999999996696
4431,0.00029999999999996696
8167,0.00029999999999996696
9325,0.00029999999999996696
4142,0.00029999999999996696
76,0.00029999999999996696
8177,0.00029999999999996696
4471,0.00029999999999996696
5335,0.00029999999999996696
12725,0.00029999999999996696
8206,0.00029999999999996696
9805,0.00029999999999996696
8631,0.00029999999999996696
3307,0.00029999999999996696
5050,0.00029999999999996696
8300,0.00029999999999996696
8661,0.00029999999999996696
3606,0.00029999999999996696
979,0.00029999999999996696
4999,0.00029999999999996696
3847,0.00029999999999996696
4965,0.00029999999999996696
5408,0.00029999999999996696
8294,0.00029999999999996696
3210,0.00029999999999996696
3207,0.00029999999999996696
9804,0.00029999999999996696
3591,0.00029999999999996696
3548,0.00029999999999996696
3543,0.00029999999999996696
9773,0.00029999999999996696
8271,0.00029999999999996696
5061,0.00029999999999996696
8625,0.00029999999999996696
8761,0.00029999999999996696
5245,0.00029999999999996696
3248,0.00029999999999996696
10043,0.00029999999999996696
5327,0.00029999999999996696
10033,0.00029999999999996696
5310,0.00029999999999996696
5298,0.00029999999999996696
5295,0.00029999999999996696
5292,0.00029999999999996696
5288,0.00029999999999996696
8528,0.00029999999999996696
8623,0.00029999999999996696
5200,0.00029999999999996696
12989,0.00029999999999996696
5163,0.00029999999999996696
716,0.00029999999999996696
715,0.00029999999999996696
5378,0.00029999999999996696
5135,0.00029999999999996696
5117,0.00029999999999996696
5096,0.00029999999999996696
3370,0.00029999999999996696
3373,0.00029999999999996696
8209,0.00029999999999996696
4693,0.00029999999999996696
5477,0.00029999999999996696
5481,0.00029999999999996696
5483,0.00029999999999996696
4778,0.00029999999999996696
3426,0.00029999999999996696
8852,0.00029999999999996696
8860,0.00029999999999996696
351,0.00029999999999996696
9608,0.00029999999999996696
8916,0.00029999999999996696
3866,0.00029999999999996696
9568,0.00029999999999996696
9526,0.00029999999999996696
13554,0.00029999999999996696
4658,0.00029999999999996696
4656,0.00029999999999996696
9518,0.00029999999999996696
4644,0.00029999999999996696
4639,0.00029999999999996696
9489,0.00029999999999996696
5475,0.00029999999999996696
12726,0.00029999999999996696
8262,0.00029999999999996696
4910,0.00029999999999996696
13300,0.00029999999999996696
8768,0.00029999999999996696
3852,0.00029999999999996696
8771,0.00029999999999996696
13326,0.00029999999999996696
3171,0.00029999999999996696
4918,0.00029999999999996696
3170,0.00029999999999996696
8784,0.00029999999999996696
4905,0.00029999999999996696
8806,0.00029999999999996696
4904,0.00029999999999996696
4902,0.00029999999999996696
4899,0.00029999999999996696
8787,0.00029999999999996696
13367,0.00029999999999996696
8789,0.00029999999999996696
8793,0.00029999999999996696
4875,0.00029999999999996696
3857,0.00029999999999996696
8765,0.00029999999999996696
6880,0.00029999999999996696
5861,0.00029999999999996696
2044,0.00029999999999996696
2115,0.00029999999999996696
7124,0.00029999999999996696
7126,0.00029999999999996696
7130,0.00029999999999996696
7142,0.00029999999999996696
5827,0.00029999999999996696
10427,0.00029999999999996696
11622,0.00029999999999996696
7167,0.00029999999999996696
6562,0.00029999999999996696
7170,0.00029999999999996696
8009,0.00029999999999996696
1707,0.00029999999999996696
6543,0.00029999999999996696
6522,0.00029999999999996696
1303,0.00029999999999996696
5847,0.00029999999999996696
7315,0.00029999999999996696
3659,0.00029999999999996696
7121,0.00029999999999996696
2112,0.00029999999999996696
11574,0.00029999999999996696
2063,0.00029999999999996696
5681,0.00029999999999996696
8093,0.00029999999999996696
7075,0.00029999999999996696
8080,0.00029999999999996696
8077,0.00029999999999996696
8074,0.00029999999999996696
7084,0.00029999999999996696
8070,0.00029999999999996696
7098,0.00029999999999996696
5804,0.00029999999999996696
5772,0.00029999999999996696
7102,0.00029999999999996696
7105,0.00029999999999996696
7108,0.00029999999999996696
5800,0.00029999999999996696
11562,0.00029999999999996696
11565,0.00029999999999996696
11567,0.00029999999999996696
7982,0.00029999999999996696
7981,0.00029999999999996696
7366,0.00029999999999996696
6039,0.00029999999999996696
2365,0.00029999999999996696
11968,0.00029999999999996696
6018,0.00029999999999996696
3728,0.00029999999999996696
3744,0.00029999999999996696
3747,0.00029999999999996696
6192,0.00029999999999996696
7635,0.00029999999999996696
6123,0.00029999999999996696
7520,0.00029999999999996696
6121,0.00029999999999996696
6052,0.00029999999999996696
6119,0.00029999999999996696
6056,0.00029999999999996696
12122,0.00029999999999996696
7718,0.00029999999999996696
7727,0.00029999999999996696
7750,0.00029999999999996696
1578,0.00029999999999996696
7497,0.00029999999999996696
7965,0.00029999999999996696
7887,0.00029999999999996696
7963,0.00029999999999996696
7953,0.00029999999999996696
6423,0.00029999999999996696
7946,0.00029999999999996696
2234,0.00029999999999996696
2238,0.00029999999999996696
6393,0.00029999999999996696
6388,0.00029999999999996696
2284,0.00029999999999996696
7488,0.00029999999999996696
2506,0.00029999999999996696
2294,0.00029999999999996696
6328,0.00029999999999996696
7460,0.00029999999999996696
2483,0.00029999999999996696
6307,0.00029999999999996696
6284,0.00029999999999996696
6277,0.00029999999999996696
8096,0.00029999999999996696
7756,0.00029999999999996696
6794,0.00029999999999996696
6818,0.00029999999999996696
6890,0.00029999999999996696
6859,0.00029999999999996696
6795,0.00029999999999996696
6900,0.00029999999999996696
6791,0.00029999999999996696
6829,0.00029999999999996696
6827,0.00029999999999996696
6932,0.00029999999999996696
1841,0.00029999999999996696
1838,0.00029999999999996696
2015,0.00029999999999996696
5661,0.00029999999999996696
8102,0.00029999999999996696
6911,0.00029999999999996696
6941,0.00029999999999996696
5665,0.00029999999999996696
7054,0.00029999999999996696
5663,0.00029999999999996696
8114,0.00029999999999996696
6811,0.00029999999999996696
8098,0.00029999999999996696
4253,0.000200000000000089
13315,0.000200000000000089
7161,0.000200000000000089
4701,0.000200000000000089
8950,0.000200000000000089
5251,0.000200000000000089
6787,0.000200000000000089
4707,0.000200000000000089
3534,0.000200000000000089
1491,0.000200000000000089
2138,0.000200000000000089
3931,0.000200000000000089
5286,0.000200000000000089
7987,0.000200000000000089
